,sentence,label
6053,"–А разве ты позабыл, бравый полковник, – сказал тогда кошевой, – что у татар в руках тоже наши товарищи, что если мы теперь их не выручим, то жизнь их будет продана на вечное невольничество язычникам, что хуже всякой лютой смерти?",1
6054,"Позабыл разве, что у них теперь вся казна наша, добытая христианскою кровью?",1
6055,"Задумались все козаки и не знали, что сказать.",1
6056,Никому не хотелось из них заслужить обидную славу.,1
6057,Тогда вышел вперед всех старейший годами во всем запорожском войске Касьян Бовдюг.,1
6058,"В чести был он от всех козаков; два раза уже был избираем кошевым и на войнах тоже был сильно добрый козак, но уже давно состарился и не бывал ни в каких походах; не любил тоже и советов давать никому, а любил старый вояка лежать на боку у козацких кругов, слушая рассказы про всякие бывалые случаи и козацкие походы.",1
6059,"Никогда не вмешивался он в их речи, а все только слушал да прижимал пальцем золу в своей коротенькой трубке, которой не выпускал изо рта, и долго сидел он потом, прижмурив слегка очи; и не знали козаки, спал ли он или все еще слушал.",1
6060,"Все походы оставался он дома, но сей раз разобрало старого.",1
6061,"Махнул рукою по-козацки и сказал: –А, не куды пошло!",1
6062,"Пойду и я; может, в чем-нибудь буду пригоден козачеству!",1
6063,"Все козаки притихли, когда выступил он теперь перед собранием, ибо давно не слышали от него никакого слова.",1
6064,"Всякий хотел знать, что скажет Бовдюг.",1
6065,"–Пришла очередь и мне сказать слово, паны-братья! – так он начал.",1
6066,"– Послушайте, дети, старого.",1
6067,"Мудро сказал кошевой; и, как голова козацкого войска, обязанный приберегать его и пещись о войсковом скарбе, мудрее ничего он не мог сказать.",1
6068,Вот что!,1
6069,Это пусть будет первая моя речь!,1
6070,"А теперь послушайте, что скажет моя другая речь.",1
6071,"А вот что скажет моя другая речь: большую правду сказал и Тарас-полковник, – дай Боже ему побольше веку и чтоб таких полковников было побольше на Украйне!",1
6072,Первый долг и первая честь козака есть соблюсти товарищество.,1
6073,"Сколько ни живу я на веку, не слышал я, паны-братья, чтобы козак покинул где или продал как-нибудь своего товарища.",1
6074,"И те и другие нам товарищи; меньше их или больше – все равно, все товарищи, все нам дороги.",1
6075,"Так вот какая моя речь: те, которым милы захваченные татарами, пусть отправляются за татарами, а которым милы полоненные ляхами и не хочется оставлять правого дела, пусть остаются.",1
6076,"Кошевой по долгу пойдет с одной половиною за татарами, а другая половина выберет себе наказного атамана.",1
6077,"А наказным атаманом, коли хотите послушать белой головы, не пригоже быть никому другому, как только одному Тарасу Бульбе.",1
6078,"Нет из нас никого, равного ему в доблести.",1
6079,"Так сказал Бовдюг и затих; и обрадовались все козаки, что навел их таким образом на ум старый.",1
6080,"Все вскинули вверх шапки и закричали: –Спасибо тебе, батько!",1
6081,"Молчал, молчал, долго молчал, да вот наконец и сказал.",1
6082,"Недаром говорил, когда собирался в поход, что будешь пригоден козачеству: так и сделалось.",1
6083,"–Что, согласны вы на то? – спросил кошевой.",1
6084,–Все согласны! – закричали козаки.,1
6085,"–Стало быть, раде конец?",1
6086,–Конец раде! – кричали козаки.,1
6087,"–Слушайте ж теперь войскового приказа, дети! – сказал кошевой, выступил вперед и надел шапку, а все запорожцы, сколько их ни было, сняли свои шапки и остались с непокрытыми головами, утупив очи в землю, как бывало всегда между козаками, когда собирался что говорить старший. меньшая часть переходит, приставай к другим куреням. ставала к другим куреням; и вышло без малого не поровну на всякой стороне.",1
6088,"Захотели остаться: весь почти Незамайковский курень, большая половина Поповичевского кургон за татарами.",1
6089,Много было на обеих сторонах дюжих и храбрых козаков.,1
6090,"Между теми, которые решились идти вслед за татарами, был Череватый, добрый старый козак, Покотыполе, Лемиш, Прокопович Хома;",1
6091,"Демид Попович тоже перешел туда, потому что был сильно завзятого нрава козак – не мог долго высидеть на месте; с ляхами попробовал уже он дела, хотелось попробовать еще с татарами.",1
6092,"Куренные были: Ностюган, Покрышка, Невылычкий; и много еще других славных и храбрых козаков захотело попробовать меча и могучего плеча в схватке с татарином.",1
6093,"Немало было также сильно и сильно добрых козаков между теми, которые захотели остаться: куренные Демытрович, Кукубенко, Вертыхвист, Балабан, Бульбенко Остап.",1
6094,"Потом много было еще других именитых и дюжих козаков: Вовтузенко, Черевыченко, Степан Гуска, Охрим Гуска, Мыкола Густый, Задорожний, Метелыця, Иван Закрутыгуба, Мосий Шило, Дёгтяренко, Сыдоренко, Пысаренко, потом другой Пысаренко, потом еще Пысаренко, и много было других добрых козаков.",1
6095,"Все были хожалые, езжалые: ходили по анатольским берегам, по крымским солончакам и степям, по всем речкам большим и малым, которые впадали в Днепр, по всем заходамnote 33 и днепровским островам; бывали в молдавской, волошской, в турецкой земле; изъездили всё Черное море двухрульными козацкими челнами; нападали в пятьдесят челнов в ряд на богатейшие и превысокие корабли, перетопили немало турецких галер и много-много выстреляли пороху на своем веку.",1
6096,Не раз драли на онучи дорогие паволоки и оксамиты.,1
6097,Не раз череши у штанных очкуров набивали всё чистыми цехинами.,1
6098,"А сколько всякий из них пропил и прогулял добра, ставшего бы другому на всю жизнь, того и счесть нельзя.",1
6099,"Все спустили по-козацки, угощая весь мир и нанимая музыку, чтобы все веселилось, что ни есть на свете.",1
6100,"Еще и теперь у редкого из них не было закопано добра – кружек, серебряных ковшей и запястьев под камышами на днепровских островах, чтобы не довелось татарину найти его, если бы, в случае несчастья, удалось ему напасть врасплох на Сечь; но трудно было бы татарину найти его, потому что и сам хозяин уже стал забывать, в котором месте закопал его.",1
6101,"Такие-то были козаки, захотевшие остаться и отмстить ляхам за верных товарищей и Христову веру!",1
6102,"Старый козак Бовдюг захотел также остаться с ними, сказавши: «Теперь не такие мои лета, чтобы гоняться за татарами, а тут есть место, где опочить доброю козацкою смертью.",1
6103,"Давно уже просил я у Бога, чтобы если придется кончать жизнь, то чтобы кончить ее на войне за святое и христианское дело.",1
6104,Так оно и случилось.,1
6105,Славнейшей кончины уже не будет в другом месте для старого козака».,1
6106,"Когда отделились все и стали на две стороны в два ряда куренями, кошевой прошел промеж рядов и сказал: –А что, панове-братове, довольны одна сторона другою?",1
6107,"–Все довольны, батько! – отвечали козаки.",1
6108,"–Ну, так поцелуйтесь же и дайте друг другу прощанье, ибо, бог знает, приведется ли в жизни еще увидеться.",1
6109,"Слушайте своего атамана, а исполняйте то, что сами знаете: сами знаете, что велит козацкая честь.",1
6110,"И все козаки, сколько их ни было, перецеловались между собою.",1
6111,"Начали первые атаманы и, поведши рукою седые усы свои, поцеловались навкрест и потом взялись за руки и крепко держали руки.",1
6112,"Хотел один другого спросить: «Что, пане-брате, увидимся или не увидимся?» – да и не спросили, замолчали, – и загадались обе седые головы.",1
6113,"А козаки все до одного прощались, зная, что много будет работы тем и другим; но не повершили, однако ж, тотчас разлучиться, а повершили дождаться темной ночной поры, чтобы не дать неприятелю увидеть убыль в козацком войске.",1
6114,Потом все отправились по куреням обедать.,1
6115,"После обеда все, которым предстояла дорога, легли отдыхать и спали крепко и долгим сном, как будто чуя, что, может, последний сон доведется им вкусить на такой свободе.",1
6116,"Спали до самого заходу солнечного; а как зашло солнце и немного стемнело, стали мазать телеги.",1
6117,"Снарядясь, пустили вперед возы, а сами, пошапковавшись еще раз с товарищами, тихо пошли вслед, за возами.",1
6118,"Конница чинно, без покрика и посвиста на лошадей, слегка затопотела вслед за пешими, и скоро стало их не видно в темноте.",1
6119,"Глухо отдавалась только конская топь да скрып иного колеса, которое еще не расходилось или не было хорошо подмазано за ночною темнотою.",1
6120,"Долго еще оставшиеся товарищи махали им издали руками, хотя не было ничего видно.",1
6121,"А когда сошли и воротились по своим местам, когда увидели при высветивших ясно звездах, что половины телег уже не было на месте, что многих, многих нет, невесело стало у всякого на сердце, и все задумались против воли, утупивши в землю гульливые свои головы.",1
6122,"Тарас видел, как смутны стали козацкие ряды и как уныние, неприличное храброму, стало тихо обнимать козацкие головы, но молчал: он хотел дать время всему, чтобы пообыклись они и к унынью, наведенному прощаньем с товарищами, а между тем в тишине готовился разом и вдруг разбудить их всех, гикнувши по-казацки, чтобы вновь и с большею силой, чем прежде, воротилась бодрость каждому в душу, на что способна одна только славянская порода – широкая, могучая порода перед другими, что море перед мелководными реками.",1
6123,"Коли время бурно, все превращается оно в рев и гром, бугря и подымая валы, как не поднять их бессильным рекам; коли же безветренно и тихо, яснее всех рек расстилает оно свою неоглядную склянную поверхность, вечную негу очей.",1
6124,"И повелел Тарас распаковать своим слугам один из возов, стоявший особняком.",1
6125,"Больше и крепче всех других он был в козацком обозе; двойною крепкою шиною были обтянуты дебелые колеса его; грузно был он навьючен, укрыт попонами, крепкими воловьими кожами и увязан туго засмоленными веревками.",1
6126,"В возу были всё баклаги и бочонки старого доброго вина, которое долго лежало у Тараса в погребах.",1
6127,"Взял он его про запас, на торжественный случай, чтобы, если случится великая минута и будет всем предстоять дело, достойное на передачу потомкам, то чтобы всякому, до единого, козаку досталось выпить заповедного вина, чтобы в великую минуту великое бы и чувство овладело человеком.",1
6128,"Услышав полковничий приказ, слуги бросились к возам, палашами перерезывали крепкие веревки, снимали толстые воловьи кожи и попоны и стаскивали с воза баклаги и бочонки.",1
6129,"–А берите все, – сказал Бульба, – все, сколько ни есть, берите, что у кого есть: ковш, или черпак, которым поит коня, или рукавицу, или шапку, а коли что, то и просто подставляй обе горсти.",1
6130,"И козаки все, сколько ни было их, брали, у кого был ковш, у кого черпак, которым поил коня, у кого рукавица, у кого шапка, а кто подставлял и так обе горсти.",1
6131,"Всем им слуги Тарасовы, расхаживая промеж рядами, наливали из баклаг и бочонков.",1
6132,"Но не приказал Тарас пить, пока не даст знаку, чтобы выпить им всем разом.",1
6133,"Видно было, что он хотел что-то сказать.",1
6134,"Знал Тарас, что как ни сильно само по себе старое доброе вино и как ни способно оно укрепить дух человека, но если к нему да присоединится еще приличное слово, то вдвое крепче будет сила и вина и духа.",1
6135,"–Я угощаю вас, паны-братья, – так сказал Бульба, – не в честь того, что вы сделали меня своим атаманом, как ни велика подобная честь, не в честь также прощанья с нашими товарищами: нет, в другое время прилично то и другое; не такая теперь перед нами минута.",1
6136,"Перед нами дела великого поту, великой козацкой доблести!",1
6137,"Итак, выпьем, товарищи, разом выпьем поперед всего за святую православную веру: чтобы пришло наконец такое время, чтобы по всему свету разошлась и везде была бы одна святая вера, и все, сколько ни есть бусурменов, все бы сделались христианами!",1
6138,"Да за одним уже разом выпьем и за Сечь, чтобы долго она стояла на погибель всему бусурменству, чтобы с каждым годом выходили из нее молодцы один одного лучше, один одного краше.",1
6139,"Да уже вместе выпьем и за нашу собственную славу, чтобы сказали внуки и сыны тех внуков, что были когда-то такие, которые не постыдили товарищества и не выдали своих.",1
6140,"Так за веру, пане-братове, за веру!",1
6141,"–За веру! – загомонели все, стоявшие в ближних рядах, густыми голосами.",1
6142,"–За веру! – подхватили дальние; и все что ни было, и старое и молодое, выпило за веру.",1
6143,–За Сичь! – сказал Тарас и высоко поднял над головою руку.,1
6144,–За Сичь! – отдалося густо в передних рядах.,1
6145,"– За Сичь! – сказали тихо старые, моргнувши седым усом; и, встрепенувшись, как молодые соколы, повторили молодые: – За Сичь!",1
6146,"И слышало далече поле, как поминали козаки свою Сичь.",1
6147,"–Теперь последний глоток, товарищи, за славу и всех христиан, какие живут на свете!",1
6148,"И все козаки, до последнего в поле, выпили последний глоток в ковшах за славу и всех христиан, какие ни есть на свете.",1
6149,"И долго еще повторялось по всем рядам промеж всеми куренями: –За всех христиан, какие ни есть на свете!",1
6150,"Уже пусто было в ковшах, а всё еще стояли козаки, поднявши руки.",1
6151,"Хоть весело глядели очи их всех, просиявшие вином, но сильно загадались они.",1
6152,"Не о корысти и военном прибытке теперь думали они, не о том, кому посчастливится набрать червонцев, дорогого оружия, шитых кафтанов и черкесских коней; но загадалися они – как орлы, севшие на вершинах обрывистых, высоких гор, с которых далеко видно расстилающееся беспредельно море, усыпанное, как мелкими птицами, галерами, кораблями и всякими судами, огражденное по сторонам чуть видными тонкими поморьями, с прибрежными, как мошки, городами и склонившимися, как мелкая травка, лесами.",1
6153,"Как орлы, озирали они вокруг себя очами все поле и чернеющую вдали судьбу свою.",1
6154,"Будет, будет все поле с облогамиnote 34 и дорогами покрыто торчащими их белыми костями, щедро обмывшись козацкою их кровью и покрывшись разбитыми возами, расколотыми саблями и копьями.",1
6155,Далече раскинутся чубатые головы с перекрученными и запекшимися в крови чубами и запущенными книзу усами.,1
6156,"Будут, налетев, орлы выдирать и выдергивать из них козацкие очи.",1
6157,Но добро великое в таком широко и вольно разметавшемся смертном ночлеге!,1
6158,"Не погибнет ни одно великодушное дело, и не пропадет, как малая порошинка с ружейного дула, козацкая слава.",1
6159,"Будет, будет бандурист с седою по грудь бородою, а может, еще полный зрелого мужества, но белоголовый старец, вещий духом, и скажет он про них свое густое, могучее слово.",1
6160,"И пойдет дыбом по всему свету о них слава, и все, что ни народится потом, заговорит о них.",1
6161,"Ибо далеко разносится могучее слово, будучи подобно гудящей колокольной меди, в которую много повергнул мастер дорогого чистого серебра, чтобы далече по городам, лачугам, палатам и весям разносился красный звон, сзывая равно всех на святую молитву.",1
6162,"IX В городе не узнал никто, что половина запорожцев выступила в погоню за татарами.",1
6163,"С магистратской башни приметили только часовые, что потянулась часть возов за лес; но подумали, что козаки готовились сделать засаду; то же думал и французский инженер.",1
6164,"А между тем слова кошевого не прошли даром, и в городе оказался недостаток в съестных припасах.",1
6165,"По обычаю прошедших веков, войска не разочли, сколько им было нужно.",1
6166,"Попробовали сделать вылазку, но половина смельчаков была тут же перебита козаками, а половина прогнана в город ни с чем.",1
6167,"Жиды, однако же, воспользовались вылазкою и пронюхали всё: куда и зачем отправились запорожцы, и с какими военачальниками, и какие именно курени, и сколько их числом, и сколько было оставшихся на месте, и что они думают делать, – словом, чрез несколько уже минут в городе всё узнали.",1
6168,Полковники ободрились и готовились дать сражение.,1
6169,"Тарас уже видел то по движенью и шуму в городе и расторопно хлопотал, строил, раздавал приказы и наказы, уставил в три таборы курени, обнесши их возами в виде крепостей, – род битвы, в которой бывали непобедимы запорожцы; двум куреням повелел забраться в засаду: убил часть поля острыми кольями, изломанным оружием, обломками копьев, чтобы при случае нагнать туда неприятельскую конницу.",1
6170,"И когда все было сделано как нужно, сказал речь козакам, не для того, чтобы ободрить и освежить их, – знал, что и без того крепки они духом, – а просто самому хотелось высказать все, что было на сердце.",1
6171,"–Хочется мне вам сказать, панове, что такое есть наше товарищество.",1
6172,"Вы слышали от отцов и дедов, в какой чести у всех была земля наша: и грекам дала знать себя, и с Царьграда брала червонцы, и города были пышные, и храмы, и князья, князья русского рода, свои князья, а не католические недоверки.",1
6173,"Все взяли бусурманы, все пропало.",1
6174,"Только остались мы, сирые, да, как вдовица после крепкого мужа, сирая, так же как и мы, земля наша!",1
6175,"Вот в какое время подали мы, товарищи, руку на братство!",1
6176,Вот на чем стоит наше товарищество!,1
6177,Нет уз святее товарищества!,1
6178,"Отец любит свое дитя, мать любит свое дитя, дитя любит отца и мать.",1
6179,"Но это не то, братцы: любит и зверь свое дитя.",1
6180,"Но породниться родством по душе, а не по крови, может один только человек.",1
6181,"Бывали и в других землях товарищи, но таких, как в Русской земле, не было таких товарищей.",1
6182,"Вам случалось не одному помногу пропадать на чужбине; видишь – и там люди! также божий человек, и разговоришься с ним, как с своим; а как дойдет до того, чтобы поведать сердечное слово, – видишь: нет, умные люди, да не те; такие же люди, да не те!",1
6183,"Нет, братцы, так любить, как русская душа, – любить не то чтобы умом или чем другим, а всем, чем дал Бог, что ни есть в тебе, а… – сказал Тарас, и махнул рукой, и потряс седою головою, и усом моргнул, и сказал: – Нет, так любить никто не может!",1
6184,"Знаю, подло завелось теперь на земле нашей; думают только, чтобы при них были хлебные стоги, скирды да конные табуны их, да были бы целы в погребах запечатанные меды их.",1
6185,"Перенимают черт знает какие бусурманские обычаи; гнушаются языком своим; свой с своим не хочет говорить; свой своего продает, как продают бездушную тварь на торговом рынке.",1
6186,"Милость чужого короля, да и не короля, а паскудная милость польского магната, который желтым чеботом своим бьет их в морду, дороже для них всякого братства.",1
6187,"Но у последнего подлюки, каков он ни есть, хоть весь извалялся он в саже и в поклонничестве, есть и у того, братцы, крупица русского чувства.",1
6188,"И проснется оно когда-нибудь, и ударится он, горемычный, об полы руками, схватит себя за голову, проклявши громко подлую жизнь свою, готовый муками искупить позорное дело.",1
6189,"Пусть же знают они все, что такое значит в Русской земле товарищество!",1
6190,"Уж если на то пошло, чтобы умирать, – так никому ж из них не доведется так умирать!..",1
6191,"Никому, никому!..",1
6192,Не хватит у них на то мышиной натуры их!,1
6193,"Так говорил атаман и, когда кончил речь, все еще потрясал посеребрившеюся в козацких делах головою.",1
6194,"Всех, кто ни стоял, разобрала сильно такая речь, дошед далеко, до самого сердца.",1
6195,"Самые старейшие в рядах стали неподвижны, потупив седые головы в землю; слеза тихо накатывалася в старых очах; медленно отирали они ее рукавом.",1
6196,"И потом все, как будто сговорившись, махнули в одно время рукою и потрясли бывалыми головами.",1
6197,"Знать, видно, много напомнил им старый Тарас знакомого и лучшего, что бывает на сердце у человека, умудренного горем, трудом, удалью и всяким невзгодьем жизни, или хотя и не познавшего их, но много почуявшего молодою жемчужною душою на вечную радость старцам родителям, родившим их.",1
6198,"А из города уже выступало неприятельское войско, гремя в литавры и трубы, и, подбоченившись, выезжали паны, окруженные несметными слугами.",1
6199,Толстый полковник отдавал приказы.,1
6200,"И стали наступать они тесно на козацкие таборы, грозя, нацеливаясь пищалями, сверкая очами и блеща медными доспехами.",1
6201,"Как только увидели козаки, что подошли они на ружейный выстрел, все разом грянули в семипядные пищали, и, не перерывая, всё палили они из пищалей.",1
6202,"Далеко понеслось громкое хлопанье по всем окрестным полям и нивам, сливаясь в беспрерывный гул; дымом затянуло все поле, а запорожцы всё палили, не переводя духу: задние только заряжали да передавали передним, наводя изумление на неприятеля, не могшего понять, как стреляли козаки, не заряжая ружей.",1
6203,"Уже не видно было за великим дымом, обнявшим то и другое воинство, не видно было, как то одного, то другого не ставало в рядах; но чувствовали ляхи, что густо летели пули и жарко становилось дело; и когда попятились назад, чтобы посторониться от дыма и оглядеться, то многих недосчитались в рядах своих.",1
6204,"А у козаков, может быть, другой-третий был убит на всю сотню.",1
6205,"И всё продолжали палить козаки из пищалей, ни на минуту не давая промежутка.",1
6206,"Сам иноземный инженер подивился такой, никогда им не виданной тактике, сказавши тут же, при всех: «Вот бравые молодцы-запорожцы!",1
6207,Вот как нужно биться и другим в других землях!»,1
6208,И дал совет поворотить тут же на табор пушки.,1
6209,"Тяжело ревнули широкими горлами чугунные пушки; дрогнула, далеко загудевши, земля, и вдвое больше затянуло дымом все поле.",1
6210,Почуяли запах пороха среди площадей и улиц в дальних и ближних городах.,1
6211,Но нацелившие взяли слишком высоко: раскаленные ядра выгнули слишком высокую дугу.,1
6212,"Страшно завизжав по воздуху, перелетели они через головы всего табора и углубились далеко в землю, взорвав и взметнув высоко на воздух черную землю.",1
6213,"Ухватил себя за волосы французский инженер при виде такого неискусства и сам принялся наводить пушки, не глядя на то, что жарили и сыпали пулями беспрерывно козаки.",1
6214,"Тарас видел еще издали, что беда будет всему Незамайковскому и Стебликивскому куреню, и вскрикнул зычно: «Выбирайтесь скорей из-за возов, и садись всякий на коня!»",1
6215,"Но не поспели бы сделать то и другое козаки, если бы Остап не ударил в самую середину; выбил фитили у шести пушкарей, у четырех только не мог выбить: отогнали его назад ляхи.",1
6216,"А тем временем иноземный капитан сам взял в руку фитиль, чтобы выпалить из величайшей пушки, какой никто из козаков не видывал дотоле.",1
6217,"Страшно глядела она широкою пастью, и тысяча смертей глядело оттуда.",1
6218,"И как грянула она, а за нею следом три другие, четырехкратно потрясши глухо-ответную землю, – много нанесли они горя!",1
6219,"Не по одному козаку взрыдает старая мать, ударяя себя костистыми руками в дряхлые перси.",1
6220,"Не одна останется вдова в Глухове, Немирове, Чернигове и других городах.",1
6221,"Будет, сердечная, выбегать всякий день на базар, хватаясь за всех проходящих, распознавая каждого из них в очи, нет ли между их одного, милейшего всех.",1
6222,"Но много пройдет через город всякого войска, и вечно не будет между ними одного, милейшего всех.",1
6223,"Так, как будто и не бывало половины Незамайковского куреня!",1
6224,"Как градом выбивает вдруг всю ниву, где, что полновесный червонец, красовался всякий колос, так их выбило и положило.",1
6225,Как же вскинулись козаки!,1
6226,Как схватились все!,1
6227,"Как закипел куренной атаман Кукубенко, увидевши, что лучшей половины куреня его нет!",1
6228,Разом вбился он с остальными своими незамайковцами в самую середину.,1
6229,"В гневе иссек в капусту первого попавшегося, многих конников сбил с коней, доставши копьем и конника и коня, пробрался к пушкарям и уже отбил одну пушку.",1
6230,"А уж там, видит, хлопочет уманский куренной атаман и Степан Гуска уже отбивает главную пушку.",1
6231,Оставил он тех козаков и поворотил с своими в другую неприятельскую гущу.,1
6232,"Так, где прошли незамайковцы – так там и улица, где поворотились – так уж там и переулок!",1
6233,"Так и видно, как редели ряды и снопами валились ляхи!",1
6234,"А у самых возов Вовтузенко, а спереди Черевиченко, а у дальних возов Дёгтяренко, а за ним куренной атаман Вертыхвист.",1
6235,"Двух уже шляхтичей поднял на копье Дёгтяренко, да напал наконец на неподатливого третьего.",1
6236,"Увертлив и крепок был лях, пышной сбруей украшен и пятьдесят одних слуг привел с собою.",1
6237,"Погнул он крепко Дёгтяренка, сбил его на землю и уже, замахнувшись на него саблей, кричал: «Нет из вас, собак-козаков, ни одного, кто бы посмел противустать мне!»",1
6238,«А вот есть же!» – сказал и выступил вперед Мосий Шило.,1
6239,"Сильный был он козак, не раз атаманствовал на море и много натерпелся всяких бед.",1
6240,"Схватили их турки у самого Трапезонта и всех забрали невольниками на галеры, взяли их по рукам и ногам в железные цепи, не давали по целым неделям пшена и поили противной морской водою.",1
6241,"Все выносили и вытерпели бедные невольники, лишь бы не переменять православной веры.",1
6242,"Не вытерпел атаман Мосий Шило, истоптал ногами святой закон, скверною чалмой обвил грешную голову, вошел в доверенность к паше, стал ключником на корабле и старшим над всеми невольниками.",1
6243,"Много опечалились оттого бедные невольники, ибо знали, что если свой продаст веру и пристанет к угнетателям, то тяжелей и горше быть под его рукой, чем под всяким другим нехристом.",1
6244,Так и сбылось.,1
6245,"Всех посадил Мосий Шило в новые цепи по три в ряд, прикрутил им до самых белых костей жестокие веревки; всех перебил по шеям, угощая подзатыльниками.",1
6246,"И когда турки, обрадовавшись, что достали себе такого слугу, стали пировать и, позабыв закон свой, все перепились, он принес все шестьдесят четыре ключа и роздал невольникам, чтобы отмыкали себя, бросали бы цепи и кандалы в море, а брали бы наместо того сабли да рубили турков.",1
6247,"Много тогда набрали козаки добычи и воротились со славою в отчизну, и долго бандуристы прославляли Мосия Шила.",1
